feature,importance
onset_rate,0.08471824608242656
chroma_mean_7,0.033742753351317545
beat_count,0.029138296452756018
mel_spec_mean_8,0.019582578583899054
mfcc_std_5,0.019163913495006665
spectral_contrast_mean_6,0.012798996250070954
chroma_std_8,0.010307030672267532
zcr_std,0.009529170199490448
mfcc_mean_6,0.009226435854278354
mfcc_mean_4,0.008244930653997644
chroma_mean_3,0.008110272522358422
mfcc_std_17,0.008101209050029113
mel_spec_std_117,0.00785814425321264
mfcc_mean_11,0.007627755325859914
mfcc_mean_3,0.007042719488131408
chroma_mean_6,0.007019846995338091
mel_spec_std_116,0.0067588332706916545
mfcc_mean_1,0.006206355397043958
mel_spec_mean_7,0.005848199183331262
mfcc_std_6,0.005288968791631518
mfcc_mean_18,0.005258069089760807
mfcc_std_16,0.0049326467849004655
beat_regularity,0.004851402472169285
mfcc_mean_13,0.004763970962054639
mfcc_mean_16,0.004605639172929254
mfcc_mean_9,0.004592643422014647
chroma_mean_4,0.004533081999104276
chroma_mean_9,0.0043590906555739375
mfcc_mean_7,0.00422389620100249
mel_spec_mean_20,0.004183109693361624
mel_spec_mean_112,0.003944510567556373
spectral_contrast_std_1,0.0037118502721515487
chroma_mean_11,0.003594138756103071
mel_spec_std_5,0.00330423501879685
chroma_std_10,0.003073519594937868
chroma_mean_8,0.0030692667112911
mel_spec_mean_14,0.003064850038280815
mfcc_std_15,0.0030336722476968793
rms_max,0.0029692457436566876
spectral_centroid_mean,0.0029292191376405242
mel_spec_std_111,0.0029166312074496254
mel_spec_mean_113,0.002910944421423784
mel_spec_std_103,0.002869183546632966
mel_spec_std_4,0.002815360887262661
spectral_contrast_mean_2,0.0027657849739966063
mel_spec_std_106,0.0026976015915994526
spectral_contrast_mean_5,0.0026639558613334967
spectral_contrast_mean_0,0.002634086236604285
mel_spec_std_40,0.0025230567814841496
mel_spec_mean_3,0.00250955746836393
mel_spec_mean_21,0.0024996114070448433
spectral_contrast_std_3,0.00245789392699501
spectral_flatness_std,0.0024079028952515382
mfcc_std_7,0.002282150340229433
spectral_rolloff_std,0.0022390344377035613
mel_spec_mean_114,0.002229844161764272
mel_spec_mean_24,0.002204247554529605
onset_strength_std,0.0021855253865704642
mfcc_std_12,0.0021800000955831096
mel_spec_mean_85,0.0020265954171505046
rms_delta_std,0.0020041765809123858
chroma_std_2,0.001979512900055365
mel_spec_mean_36,0.00195211747501838
mfcc_std_0,0.0019386440231722562
mfcc_mean_12,0.0018480196641315872
mel_spec_std_14,0.0018380293472430084
mel_spec_mean_6,0.0018244714790618042
mel_spec_std_11,0.0018176512613059567
chroma_mean_5,0.001786643270666935
mfcc_mean_8,0.0017306464874031868
mel_spec_std_9,0.00172352929259655
mfcc_mean_14,0.0016530907412123752
mel_spec_mean_88,0.0016351133746040178
energy_middle,0.0016308588752139786
mfcc_std_1,0.0015902174726786739
mfcc_mean_19,0.0015816157273454005
mel_spec_std_109,0.0015814543560627966
mfcc_std_8,0.0015751381733618427
spectral_contrast_mean_1,0.001549205529294925
mel_spec_std_83,0.001489923758259914
mel_spec_mean_65,0.001470947776623287
mel_spec_std_114,0.0014257186035327007
mel_spec_std_2,0.0013995998149896978
mel_spec_std_1,0.001349478103977087
mel_spec_mean_12,0.0013304346022956076
mfcc_mean_17,0.0013125809465875321
spectral_contrast_mean_4,0.0013083039153298126
mel_spec_std_81,0.0013071457781260185
mel_spec_std_88,0.0012449107496652033
chroma_mean_2,0.00121626755529473
mel_spec_std_66,0.0012144152447538161
mel_spec_std_115,0.0012131156002255855
mel_spec_std_125,0.0011454519767519348
mel_spec_std_102,0.001140448978103862
mel_spec_mean_9,0.0011342305821372457
chroma_mean_1,0.00111356909635532
dynamic_range,0.0010953302419144293
chroma_std_5,0.0010694857820251408
mel_spec_std_44,0.0010255421641073826
mfcc_std_3,0.001023189045718753
mel_spec_mean_22,0.0010009854353190339
mel_spec_std_60,0.0009835842186210703
mel_spec_mean_0,0.0009666420070126859
onset_strength_mean,0.000908738992519661
mel_spec_mean_5,0.0009049811462198634
mel_spec_std_0,0.000899973689342528
mel_spec_mean_23,0.0008860880207049809
mel_spec_mean_107,0.0008119327458342603
mel_spec_mean_74,0.0008030496469629508
mel_spec_std_49,0.0007857718053894803
spectral_centroid_std,0.0007837081465969701
mel_spec_std_77,0.0007384891716055691
mfcc_mean_15,0.0007335181720120238
mel_spec_std_90,0.0007045733073409475
mel_spec_mean_1,0.0007043907181766057
mel_spec_std_65,0.0006997061241484564
mel_spec_std_36,0.0006258492974747579
spectral_contrast_std_0,0.000625150129692877
mel_spec_mean_76,0.0006206726941308427
rms_mean,0.0006186088538948465
mel_spec_std_79,0.0006172365056513072
mel_spec_std_3,0.0005748894649150063
mel_spec_std_57,0.0005625172884716078
spectral_contrast_std_5,0.0005293020323344672
mel_spec_std_118,0.0005270744510670487
chroma_mean_10,0.0004959833128690872
mel_spec_std_19,0.0004641502837021441
mfcc_std_11,0.00044712970848112917
mfcc_mean_2,0.0004458263400162877
energy_start,0.0004446219393775065
mel_spec_std_92,0.0003985728278220277
chroma_mean_0,0.0003837738167250794
mel_spec_std_35,0.00036986008911924726
mfcc_std_14,0.00032910226650086555
mfcc_mean_5,0.00032576130316146483
mel_spec_std_121,0.0002623759430984029
mel_spec_std_13,0.00024807546947136234
mel_spec_mean_2,0.0
mel_spec_mean_4,0.0
mel_spec_mean_10,0.0
mel_spec_mean_11,0.0
mel_spec_mean_13,0.0
mel_spec_mean_15,0.0
mel_spec_mean_16,0.0
mel_spec_mean_17,0.0
mel_spec_mean_18,0.0
mel_spec_mean_19,0.0
mel_spec_mean_25,0.0
mel_spec_mean_26,0.0
mel_spec_mean_27,0.0
mel_spec_mean_28,0.0
mel_spec_mean_29,0.0
mel_spec_mean_30,0.0
mel_spec_mean_31,0.0
mel_spec_mean_32,0.0
mel_spec_mean_33,0.0
mel_spec_mean_34,0.0
mel_spec_mean_35,0.0
mel_spec_mean_37,0.0
mel_spec_mean_38,0.0
mel_spec_mean_39,0.0
mel_spec_mean_40,0.0
mel_spec_mean_41,0.0
mel_spec_mean_42,0.0
mel_spec_mean_43,0.0
mel_spec_mean_44,0.0
mel_spec_mean_45,0.0
mel_spec_mean_46,0.0
mel_spec_mean_47,0.0
mel_spec_mean_48,0.0
mel_spec_mean_49,0.0
mel_spec_mean_50,0.0
mel_spec_mean_51,0.0
mel_spec_mean_52,0.0
mel_spec_mean_53,0.0
mel_spec_mean_54,0.0
mel_spec_mean_55,0.0
mel_spec_mean_56,0.0
mel_spec_mean_57,0.0
mel_spec_mean_58,0.0
mel_spec_mean_59,0.0
mel_spec_mean_60,0.0
mel_spec_mean_61,0.0
mel_spec_mean_62,0.0
mel_spec_mean_63,0.0
mel_spec_mean_64,0.0
mel_spec_mean_66,0.0
mel_spec_mean_67,0.0
mel_spec_mean_68,0.0
mel_spec_mean_69,0.0
mel_spec_mean_70,0.0
mel_spec_mean_71,0.0
mel_spec_mean_72,0.0
mel_spec_mean_73,0.0
mel_spec_mean_75,0.0
mel_spec_mean_77,0.0
mel_spec_mean_78,0.0
mel_spec_mean_79,0.0
mel_spec_mean_80,0.0
mel_spec_mean_81,0.0
mel_spec_mean_82,0.0
mel_spec_mean_83,0.0
mel_spec_mean_84,0.0
mel_spec_mean_86,0.0
mel_spec_mean_87,0.0
mel_spec_mean_89,0.0
mel_spec_mean_90,0.0
mel_spec_mean_91,0.0
mel_spec_mean_92,0.0
mel_spec_mean_93,0.0
mel_spec_mean_94,0.0
mel_spec_mean_95,0.0
mel_spec_mean_96,0.0
mel_spec_mean_97,0.0
mel_spec_mean_98,0.0
mel_spec_mean_99,0.0
mel_spec_mean_100,0.0
mel_spec_mean_101,0.0
mel_spec_mean_102,0.0
mel_spec_mean_103,0.0
mel_spec_mean_104,0.0
mel_spec_mean_105,0.0
mel_spec_mean_106,0.0
mel_spec_mean_108,0.0
mel_spec_mean_109,0.0
mel_spec_mean_110,0.0
mel_spec_mean_111,0.0
mel_spec_mean_115,0.0
mel_spec_mean_116,0.0
mel_spec_mean_117,0.0
mel_spec_mean_118,0.0
mel_spec_mean_119,0.0
mel_spec_mean_120,0.0
mel_spec_mean_121,0.0
mel_spec_mean_122,0.0
mel_spec_mean_123,0.0
mel_spec_mean_124,0.0
mel_spec_mean_125,0.0
mel_spec_mean_126,0.0
mel_spec_mean_127,0.0
mel_spec_std_6,0.0
mel_spec_std_7,0.0
mel_spec_std_8,0.0
mel_spec_std_10,0.0
mel_spec_std_12,0.0
mel_spec_std_15,0.0
mel_spec_std_16,0.0
mel_spec_std_17,0.0
mel_spec_std_18,0.0
mel_spec_std_20,0.0
mel_spec_std_21,0.0
mel_spec_std_22,0.0
mel_spec_std_23,0.0
mel_spec_std_24,0.0
mel_spec_std_25,0.0
mel_spec_std_26,0.0
mel_spec_std_27,0.0
mel_spec_std_28,0.0
mel_spec_std_29,0.0
mel_spec_std_30,0.0
mel_spec_std_31,0.0
mel_spec_std_32,0.0
mel_spec_std_33,0.0
mel_spec_std_34,0.0
mel_spec_std_37,0.0
mel_spec_std_38,0.0
mel_spec_std_39,0.0
mel_spec_std_41,0.0
mel_spec_std_42,0.0
mel_spec_std_43,0.0
mel_spec_std_45,0.0
mel_spec_std_46,0.0
mel_spec_std_47,0.0
mel_spec_std_48,0.0
mel_spec_std_50,0.0
mel_spec_std_51,0.0
mel_spec_std_52,0.0
mel_spec_std_53,0.0
mel_spec_std_54,0.0
mel_spec_std_55,0.0
mel_spec_std_56,0.0
mel_spec_std_58,0.0
mel_spec_std_59,0.0
mel_spec_std_61,0.0
mel_spec_std_62,0.0
mel_spec_std_63,0.0
mel_spec_std_64,0.0
mel_spec_std_67,0.0
mel_spec_std_68,0.0
mel_spec_std_69,0.0
mel_spec_std_70,0.0
mel_spec_std_71,0.0
mel_spec_std_72,0.0
mel_spec_std_73,0.0
mel_spec_std_74,0.0
mel_spec_std_75,0.0
mel_spec_std_76,0.0
mel_spec_std_78,0.0
mel_spec_std_80,0.0
mel_spec_std_82,0.0
mel_spec_std_84,0.0
mel_spec_std_85,0.0
mel_spec_std_86,0.0
mel_spec_std_87,0.0
mel_spec_std_89,0.0
mel_spec_std_91,0.0
mel_spec_std_93,0.0
mel_spec_std_94,0.0
mel_spec_std_95,0.0
mel_spec_std_96,0.0
mel_spec_std_97,0.0
mel_spec_std_98,0.0
mel_spec_std_99,0.0
mel_spec_std_100,0.0
mel_spec_std_101,0.0
mel_spec_std_104,0.0
mel_spec_std_105,0.0
mel_spec_std_107,0.0
mel_spec_std_108,0.0
mel_spec_std_110,0.0
mel_spec_std_112,0.0
mel_spec_std_113,0.0
mel_spec_std_119,0.0
mel_spec_std_120,0.0
mel_spec_std_122,0.0
mel_spec_std_123,0.0
mel_spec_std_124,0.0
mel_spec_std_126,0.0
mel_spec_std_127,0.0
mfcc_mean_0,0.0
mfcc_mean_10,0.0
mfcc_std_2,0.0
mfcc_std_4,0.0
mfcc_std_9,0.0
mfcc_std_10,0.0
mfcc_std_13,0.0
mfcc_std_18,0.0
mfcc_std_19,0.0
chroma_std_0,0.0
chroma_std_1,0.0
chroma_std_3,0.0
chroma_std_4,0.0
chroma_std_6,0.0
chroma_std_7,0.0
chroma_std_9,0.0
chroma_std_11,0.0
spectral_rolloff_mean,0.0
spectral_bandwidth_mean,0.0
spectral_bandwidth_std,0.0
spectral_contrast_mean_3,0.0
spectral_contrast_std_2,0.0
spectral_contrast_std_4,0.0
spectral_contrast_std_6,0.0
spectral_flatness_mean,0.0
tempo_0,0.0
zcr_mean,0.0
rms_std,0.0
rms_delta_mean,0.0
energy_end,0.0
energy_increase_ratio,0.0
