feature,importance
onset_rate,0.15048434829039087
chroma_std_2,0.029026995101842794
mel_spec_std_29,0.022480071349558758
spectral_flatness_mean,0.014573475083137824
mel_spec_std_42,0.012123599505896136
chroma_std_1,0.012056614076860801
chroma_mean_5,0.008906213771910896
chroma_mean_7,0.00865732656614236
mfcc_mean_16,0.008581754735091138
spectral_contrast_mean_0,0.00838592869618322
mfcc_mean_14,0.008040182050840883
energy_increase_ratio,0.007645228388434074
mel_spec_std_72,0.0069925751539850044
mel_spec_std_81,0.00698976311902842
mel_spec_std_22,0.0067916916780681605
dynamic_range,0.006495901544411842
mel_spec_std_13,0.00636132802169409
mfcc_mean_11,0.006235830243771307
mel_spec_std_108,0.00603762740083506
spectral_contrast_mean_2,0.005978744410641157
mel_spec_std_80,0.005860960949801368
mel_spec_std_39,0.005598077140832275
tempo_0,0.005404541817188318
mel_spec_std_19,0.005112977199659105
mfcc_mean_15,0.005008630283673167
spectral_flatness_std,0.004773178500936575
mfcc_mean_13,0.004626633743375691
beat_count,0.00452941854786647
chroma_std_8,0.0044645150927801495
mel_spec_std_4,0.0044254265851251876
rms_std,0.004417847112445086
mfcc_std_14,0.004281166073825692
spectral_contrast_mean_6,0.0038348769088309117
rms_max,0.003806208081203997
mel_spec_std_6,0.003790062408346794
mel_spec_mean_46,0.003750526311902649
mel_spec_std_24,0.00372252690543653
spectral_contrast_mean_1,0.003571240988974776
rms_delta_std,0.0035173079783631417
mel_spec_std_0,0.0034652489993392543
mel_spec_std_66,0.0034388039227285106
chroma_mean_1,0.003421258750114861
mel_spec_std_75,0.0032688418877171565
chroma_std_0,0.003043624351360362
mel_spec_mean_0,0.0028921245795678306
mel_spec_std_76,0.0028755282942135784
mel_spec_mean_83,0.002865814458216394
spectral_contrast_std_6,0.0027696587083252174
mfcc_mean_10,0.0027030070483846746
mel_spec_std_14,0.0026479035365121655
mel_spec_std_23,0.002647756659004627
mfcc_mean_17,0.0025452718713853077
spectral_contrast_std_5,0.002427866304588105
chroma_std_3,0.002412055804314752
spectral_contrast_std_0,0.0023454099021112044
spectral_contrast_std_3,0.002164396012475952
zcr_std,0.0021467671634815178
mfcc_std_10,0.0021355184765870223
chroma_std_7,0.0021001720078807286
chroma_mean_6,0.002097673802562235
mel_spec_std_32,0.0020943800649527956
mel_spec_std_105,0.0020901921844620735
mel_spec_mean_18,0.0020283474886948366
chroma_std_11,0.002017012361416633
chroma_std_5,0.0019102485222327542
mfcc_std_11,0.0017618703690510233
mel_spec_std_27,0.001729355625710308
mfcc_std_16,0.0017063557520608983
mel_spec_mean_8,0.001680571284713178
mel_spec_std_41,0.0016344360768100138
mel_spec_std_77,0.0016256775996181456
spectral_centroid_std,0.0016147370905507327
mfcc_std_19,0.0016061528814746541
mfcc_std_6,0.0016032263371083318
chroma_mean_4,0.0015949625449671856
mel_spec_std_71,0.0015911799386807643
mel_spec_mean_36,0.0015816170677180935
mel_spec_std_60,0.00156412022257206
mel_spec_std_109,0.001560974822751679
mel_spec_mean_54,0.0015526185213349344
mfcc_mean_3,0.001552522720452403
mel_spec_mean_53,0.0015426127027034875
mel_spec_std_74,0.0015372237531861058
mfcc_mean_12,0.0015346019010799153
chroma_mean_8,0.0014898323240488392
chroma_mean_3,0.0014513115172290838
mfcc_mean_5,0.0013689718117063407
mel_spec_std_40,0.0013440196263135057
spectral_rolloff_mean,0.0013369291235908207
mel_spec_std_118,0.0013244112679402006
mfcc_std_4,0.001285138896521482
mel_spec_std_56,0.001242614679465515
mel_spec_std_107,0.0012401903126514292
mfcc_std_9,0.001204043631020942
mel_spec_mean_37,0.0011944884456852548
mel_spec_std_85,0.0011881389758783096
mfcc_std_5,0.0011360126638464843
spectral_contrast_mean_4,0.0011310998278044858
chroma_mean_9,0.0011210261879674099
mel_spec_std_117,0.0011124098265194084
mfcc_mean_2,0.0010974274038778084
mel_spec_std_95,0.0010957475396283299
mel_spec_mean_89,0.0010821301214173358
mfcc_std_12,0.0010380123013667994
energy_end,0.0009979146289236659
mel_spec_mean_25,0.000984482291399259
mel_spec_std_8,0.0009597309322899499
mfcc_std_13,0.0009584902712857121
mel_spec_std_104,0.0009026759936535572
mel_spec_std_123,0.0008631273130552184
mel_spec_mean_24,0.0008444620032322291
mel_spec_std_99,0.0008356254116695021
mfcc_std_0,0.0008077912945204946
chroma_mean_11,0.0008035992183991115
chroma_mean_0,0.0007868608953649174
mel_spec_std_53,0.0007637411277699135
mel_spec_mean_20,0.0007634380765443553
chroma_mean_2,0.0007614883672441317
mel_spec_mean_33,0.0007491763593620136
mel_spec_std_116,0.0007408799079496915
mel_spec_std_28,0.0007396869950867986
mel_spec_std_18,0.0007393843220226772
mel_spec_mean_35,0.000731517721287082
chroma_std_9,0.000687882853153909
mfcc_mean_8,0.0006853975530495063
mel_spec_mean_78,0.0006615720081723415
mel_spec_mean_96,0.0006577867996003139
mel_spec_mean_126,0.0006412186593445242
mel_spec_mean_84,0.0005967614023369027
rms_delta_mean,0.0005710085950668249
mel_spec_mean_107,0.0005490092708318215
mel_spec_mean_121,0.0005463466140430143
mel_spec_mean_1,0.0005436887214294535
mfcc_std_8,0.0004491300154723138
mel_spec_std_33,0.000411547175371633
mfcc_std_15,0.00037812452848735617
mel_spec_std_100,0.0002741133659793686
mel_spec_std_125,0.00024183246212594424
mel_spec_mean_12,0.00017341818463083002
mel_spec_mean_2,0.0
mel_spec_mean_3,0.0
mel_spec_mean_4,0.0
mel_spec_mean_5,0.0
mel_spec_mean_6,0.0
mel_spec_mean_7,0.0
mel_spec_mean_9,0.0
mel_spec_mean_10,0.0
mel_spec_mean_11,0.0
mel_spec_mean_13,0.0
mel_spec_mean_14,0.0
mel_spec_mean_15,0.0
mel_spec_mean_16,0.0
mel_spec_mean_17,0.0
mel_spec_mean_19,0.0
mel_spec_mean_21,0.0
mel_spec_mean_22,0.0
mel_spec_mean_23,0.0
mel_spec_mean_26,0.0
mel_spec_mean_27,0.0
mel_spec_mean_28,0.0
mel_spec_mean_29,0.0
mel_spec_mean_30,0.0
mel_spec_mean_31,0.0
mel_spec_mean_32,0.0
mel_spec_mean_34,0.0
mel_spec_mean_38,0.0
mel_spec_mean_39,0.0
mel_spec_mean_40,0.0
mel_spec_mean_41,0.0
mel_spec_mean_42,0.0
mel_spec_mean_43,0.0
mel_spec_mean_44,0.0
mel_spec_mean_45,0.0
mel_spec_mean_47,0.0
mel_spec_mean_48,0.0
mel_spec_mean_49,0.0
mel_spec_mean_50,0.0
mel_spec_mean_51,0.0
mel_spec_mean_52,0.0
mel_spec_mean_55,0.0
mel_spec_mean_56,0.0
mel_spec_mean_57,0.0
mel_spec_mean_58,0.0
mel_spec_mean_59,0.0
mel_spec_mean_60,0.0
mel_spec_mean_61,0.0
mel_spec_mean_62,0.0
mel_spec_mean_63,0.0
mel_spec_mean_64,0.0
mel_spec_mean_65,0.0
mel_spec_mean_66,0.0
mel_spec_mean_67,0.0
mel_spec_mean_68,0.0
mel_spec_mean_69,0.0
mel_spec_mean_70,0.0
mel_spec_mean_71,0.0
mel_spec_mean_72,0.0
mel_spec_mean_73,0.0
mel_spec_mean_74,0.0
mel_spec_mean_75,0.0
mel_spec_mean_76,0.0
mel_spec_mean_77,0.0
mel_spec_mean_79,0.0
mel_spec_mean_80,0.0
mel_spec_mean_81,0.0
mel_spec_mean_82,0.0
mel_spec_mean_85,0.0
mel_spec_mean_86,0.0
mel_spec_mean_87,0.0
mel_spec_mean_88,0.0
mel_spec_mean_90,0.0
mel_spec_mean_91,0.0
mel_spec_mean_92,0.0
mel_spec_mean_93,0.0
mel_spec_mean_94,0.0
mel_spec_mean_95,0.0
mel_spec_mean_97,0.0
mel_spec_mean_98,0.0
mel_spec_mean_99,0.0
mel_spec_mean_100,0.0
mel_spec_mean_101,0.0
mel_spec_mean_102,0.0
mel_spec_mean_103,0.0
mel_spec_mean_104,0.0
mel_spec_mean_105,0.0
mel_spec_mean_106,0.0
mel_spec_mean_108,0.0
mel_spec_mean_109,0.0
mel_spec_mean_110,0.0
mel_spec_mean_111,0.0
mel_spec_mean_112,0.0
mel_spec_mean_113,0.0
mel_spec_mean_114,0.0
mel_spec_mean_115,0.0
mel_spec_mean_116,0.0
mel_spec_mean_117,0.0
mel_spec_mean_118,0.0
mel_spec_mean_119,0.0
mel_spec_mean_120,0.0
mel_spec_mean_122,0.0
mel_spec_mean_123,0.0
mel_spec_mean_124,0.0
mel_spec_mean_125,0.0
mel_spec_mean_127,0.0
mel_spec_std_1,0.0
mel_spec_std_2,0.0
mel_spec_std_3,0.0
mel_spec_std_5,0.0
mel_spec_std_7,0.0
mel_spec_std_9,0.0
mel_spec_std_10,0.0
mel_spec_std_11,0.0
mel_spec_std_12,0.0
mel_spec_std_15,0.0
mel_spec_std_16,0.0
mel_spec_std_17,0.0
mel_spec_std_20,0.0
mel_spec_std_21,0.0
mel_spec_std_25,0.0
mel_spec_std_26,0.0
mel_spec_std_30,0.0
mel_spec_std_31,0.0
mel_spec_std_34,0.0
mel_spec_std_35,0.0
mel_spec_std_36,0.0
mel_spec_std_37,0.0
mel_spec_std_38,0.0
mel_spec_std_43,0.0
mel_spec_std_44,0.0
mel_spec_std_45,0.0
mel_spec_std_46,0.0
mel_spec_std_47,0.0
mel_spec_std_48,0.0
mel_spec_std_49,0.0
mel_spec_std_50,0.0
mel_spec_std_51,0.0
mel_spec_std_52,0.0
mel_spec_std_54,0.0
mel_spec_std_55,0.0
mel_spec_std_57,0.0
mel_spec_std_58,0.0
mel_spec_std_59,0.0
mel_spec_std_61,0.0
mel_spec_std_62,0.0
mel_spec_std_63,0.0
mel_spec_std_64,0.0
mel_spec_std_65,0.0
mel_spec_std_67,0.0
mel_spec_std_68,0.0
mel_spec_std_69,0.0
mel_spec_std_70,0.0
mel_spec_std_73,0.0
mel_spec_std_78,0.0
mel_spec_std_79,0.0
mel_spec_std_82,0.0
mel_spec_std_83,0.0
mel_spec_std_84,0.0
mel_spec_std_86,0.0
mel_spec_std_87,0.0
mel_spec_std_88,0.0
mel_spec_std_89,0.0
mel_spec_std_90,0.0
mel_spec_std_91,0.0
mel_spec_std_92,0.0
mel_spec_std_93,0.0
mel_spec_std_94,0.0
mel_spec_std_96,0.0
mel_spec_std_97,0.0
mel_spec_std_98,0.0
mel_spec_std_101,0.0
mel_spec_std_102,0.0
mel_spec_std_103,0.0
mel_spec_std_106,0.0
mel_spec_std_110,0.0
