feature,importance
beat_count,0.1593168432408572
spectral_contrast_mean_0,0.029885120297661057
onset_strength_std,0.01874182755765484
mfcc_std_5,0.01436292194221987
beat_regularity,0.014190687596651817
mel_spec_mean_73,0.008713382753092505
chroma_std_10,0.008501354419930838
mfcc_mean_4,0.007776307074548529
mel_spec_mean_91,0.007569491914737696
mfcc_mean_2,0.007487450810168097
chroma_std_6,0.0071847061724814075
spectral_contrast_mean_2,0.006778921727565522
mfcc_std_10,0.006245583795148366
mfcc_std_1,0.005758695343442798
mel_spec_std_0,0.004814219708009962
mfcc_mean_13,0.004692412071042916
chroma_std_5,0.004556912930109663
mfcc_std_3,0.00423037120724524
mfcc_std_19,0.003988788607915839
mel_spec_std_5,0.0038995156446911027
tempo_0,0.0038891791291051276
rms_max,0.0038281910052562745
mel_spec_mean_88,0.0037507865287436898
rms_delta_std,0.003692737288685635
chroma_std_0,0.003549598437081075
chroma_std_3,0.0035317940208263155
chroma_mean_9,0.0034645362850018024
chroma_mean_10,0.003318238142737954
spectral_contrast_mean_1,0.003194609400298133
mel_spec_std_3,0.003084772888019882
mel_spec_mean_53,0.0030802373436109916
mel_spec_mean_95,0.0030757009295281153
mel_spec_std_111,0.0030454936454929506
mfcc_mean_8,0.0030356568313874366
mel_spec_mean_86,0.0030023912334803714
mfcc_mean_10,0.0029979637910824684
spectral_bandwidth_std,0.002967526212766451
mel_spec_mean_64,0.0029071345153112286
mel_spec_mean_90,0.002848949624750299
mel_spec_std_99,0.0027737616775708658
chroma_mean_0,0.0027034011509541427
energy_middle,0.0026421175142874727
mel_spec_mean_2,0.0025750374892693963
onset_rate,0.0025617800346691023
mel_spec_std_102,0.002450025458080298
chroma_mean_2,0.0024223511701108365
mel_spec_mean_49,0.002409868926389197
mfcc_std_4,0.0024029467564035344
mel_spec_mean_70,0.002402006019044308
chroma_std_1,0.00235598336705985
mel_spec_std_44,0.0023356723137267755
mel_spec_std_95,0.0023145217083310496
mel_spec_mean_92,0.002292448464383876
mel_spec_mean_62,0.0021848530963702257
chroma_std_9,0.00207267731148103
mel_spec_mean_56,0.002068348096920896
mel_spec_std_25,0.0020498310950653534
spectral_contrast_mean_6,0.0020411095044412446
dynamic_range,0.0019964480467849362
spectral_contrast_std_2,0.0019963507182706956
spectral_contrast_mean_3,0.001919695520611561
