feature,importance
chroma_std_3,0.03822191868489946
beat_count,0.02285918302308881
chroma_std_5,0.02273674170432027
chroma_mean_10,0.018639715079650666
chroma_std_4,0.01846154321622038
spectral_contrast_mean_3,0.01608037681369495
chroma_std_6,0.015724340949554945
chroma_mean_11,0.015088917870492992
mfcc_mean_10,0.013184980564080906
spectral_contrast_mean_2,0.011739991098428776
spectral_contrast_mean_0,0.011154648725050377
mel_spec_mean_61,0.008980497854439959
rms_std,0.008789884744880933
mel_spec_mean_35,0.008585888475443221
mfcc_std_3,0.007982287648435345
mfcc_mean_12,0.00783497454816497
mel_spec_mean_72,0.007402039095398388
mfcc_mean_8,0.00718937135392168
mel_spec_std_94,0.006733715544317163
mel_spec_mean_17,0.006669434139837821
mel_spec_std_89,0.00619437010074472
mel_spec_mean_27,0.0059706233468043105
onset_strength_std,0.0056240234686835925
mel_spec_mean_31,0.00527537738657013
mel_spec_mean_34,0.005182975393564568
energy_end,0.004600008337690798
mfcc_mean_18,0.004549225170526056
mel_spec_mean_59,0.004244565109613434
mel_spec_mean_71,0.004236795109904193
mel_spec_mean_63,0.004227210110636122
mel_spec_mean_50,0.0040645709966293945
mel_spec_mean_57,0.004048564748836893
mel_spec_mean_68,0.003830451227236288
chroma_std_11,0.003730454661534292
chroma_std_10,0.0036554394667536365
spectral_contrast_std_4,0.0035741342827419354
chroma_std_8,0.0034744853607668515
mfcc_std_1,0.00344264472109684
chroma_mean_2,0.0034259482758663374
chroma_mean_7,0.0033090373506873675
mel_spec_mean_12,0.003106139375153351
chroma_mean_9,0.003096258517279706
mel_spec_mean_65,0.0030934948209682634
mel_spec_mean_28,0.0030686277009307674
mel_spec_std_93,0.0029795464522719512
mel_spec_mean_60,0.002976027849987367
spectral_contrast_std_2,0.0029640492957668314
mfcc_mean_11,0.0029527779296196753
spectral_contrast_std_1,0.0029098958410134503
mfcc_std_5,0.0029091265042675714
beat_regularity,0.0028462667696628275
energy_start,0.002818120538966833
chroma_std_9,0.002783470449824152
mel_spec_mean_0,0.0027190072086721168
mel_spec_mean_73,0.0027180094558073562
chroma_mean_3,0.002648906202100741
dynamic_range,0.0026151912578782546
mfcc_mean_6,0.0025832907505219578
mel_spec_mean_53,0.0025135352520700618
mel_spec_std_83,0.002462379041510892
mel_spec_std_103,0.0024485983914761546
mel_spec_std_1,0.0024428911113773388
mel_spec_std_68,0.002418165993637617
mel_spec_std_32,0.0023704957062518003
mel_spec_std_45,0.002329899193069387
tempo_0,0.002319819764359336
mel_spec_std_9,0.0022869698856912866
spectral_flatness_std,0.0022833421506458524
mel_spec_std_37,0.002182115171582209
mel_spec_std_70,0.0021746063843601587
onset_rate,0.0021520080675416393
chroma_std_1,0.0021456400417917596
rms_delta_mean,0.0020763941219180183
mel_spec_mean_16,0.002064450269036753
mel_spec_std_78,0.0020164238227118217
mel_spec_mean_75,0.002001459661001162
mel_spec_mean_67,0.001983926867073868
mel_spec_mean_9,0.0019486585062151944
mel_spec_std_86,0.0019334133119656952
mel_spec_mean_89,0.0019207760228897419
mel_spec_std_16,0.0018523396847847148
mel_spec_std_88,0.001697006130934372
mfcc_mean_9,0.0016932428823093681
mel_spec_std_60,0.0016336051736799103
mel_spec_std_0,0.0016139162455365483
mel_spec_mean_11,0.0016084226343389186
mfcc_std_18,0.001552974512664374
mel_spec_std_8,0.0015384918349626703
mfcc_mean_2,0.0015359129211858882
mel_spec_mean_47,0.0015297984919360975
mel_spec_std_75,0.001470313737866191
chroma_mean_5,0.0014176981345537924
rms_mean,0.0013281266357364398
mel_spec_mean_14,0.0013236972829130634
mfcc_mean_13,0.0013084377715050302
mel_spec_std_28,0.0012983932126794792
mel_spec_mean_3,0.0012755405595111346
mel_spec_mean_91,0.0012385334373748557
mfcc_std_2,0.0012109307693958604
spectral_contrast_mean_5,0.0011966260360772676
spectral_flatness_mean,0.0011653519276320142
mfcc_std_13,0.0011564618017781837
mfcc_std_16,0.001138012943548919
mel_spec_mean_4,0.0011343391058539949
spectral_contrast_std_0,0.001121677319025257
mel_spec_mean_30,0.001113972512224802
zcr_std,0.0011087573604924392
mel_spec_std_38,0.001091186952787977
mel_spec_mean_42,0.0010652869749112723
mel_spec_mean_5,0.0010556653032430493
chroma_std_7,0.0010261521793184123
rms_max,0.0010091242401047906
mel_spec_std_104,0.0010084723205962198
mel_spec_mean_77,0.0009913588259040256
mel_spec_mean_64,0.000987705937764807
spectral_centroid_std,0.000986305306176446
mfcc_std_4,0.0009663248587621325
chroma_mean_0,0.0009653426210621904
mfcc_mean_16,0.0009611459872723171
mel_spec_mean_36,0.0009190604544356156
mel_spec_mean_26,0.0009174191683215606
mfcc_mean_15,0.0009039668792060643
mel_spec_mean_10,0.000876263108617142
mel_spec_std_23,0.0008409543297248516
spectral_contrast_mean_1,0.0008109702718926034
mfcc_std_8,0.0008057505822429895
mel_spec_std_46,0.0008009915322825643
mfcc_std_14,0.0007768242095508968
mel_spec_mean_85,0.0007737111289603486
mel_spec_mean_109,0.0007501486292504169
mel_spec_std_14,0.0007449666502441305
mel_spec_std_10,0.0007392169090395314
mel_spec_std_66,0.0007390774706910072
mel_spec_std_65,0.0007061286512267044
mfcc_std_10,0.0006995805706727551
mel_spec_std_12,0.0006670589347980551
spectral_rolloff_std,0.0006644284269986796
mfcc_std_7,0.0006591940256399994
mel_spec_mean_101,0.00065814763867192
spectral_contrast_std_3,0.0006426099155796218
mel_spec_std_105,0.0006222269104239727
mel_spec_std_34,0.000618529873394815
rms_delta_std,0.0006157588485158458
chroma_mean_8,0.0005822845872572313
mel_spec_std_17,0.000567236409372422
mel_spec_std_81,0.0005665650433193915
mfcc_std_9,0.0005608377617050884
mel_spec_std_27,0.0005605029853797156
mel_spec_mean_74,0.0005496096762527002
energy_increase_ratio,0.0005463135256584724
mel_spec_std_115,0.0005455855300477722
mel_spec_std_57,0.000543224264475162
mel_spec_std_39,0.0005426158445544825
mel_spec_std_90,0.0005422874648999275
mel_spec_mean_52,0.0005167801894586568
mel_spec_std_110,0.0005138722847317782
mel_spec_mean_54,0.000494322223006264
mel_spec_mean_40,0.00047990799259977083
energy_middle,0.0004745750125176876
mel_spec_mean_44,0.0004742095955689408
mel_spec_std_91,0.0004735758885631061
mel_spec_std_50,0.0004685102956807823
mel_spec_std_116,0.0004650551233734024
mel_spec_std_40,0.0004622282988966952
mel_spec_mean_107,0.0004453963296834206
spectral_contrast_mean_4,0.00042912093783644344
spectral_contrast_std_6,0.0004286047301567967
mfcc_std_6,0.00041281224688399543
spectral_rolloff_mean,0.0003993343427925661
spectral_centroid_mean,0.0003874642896939562
mel_spec_std_30,0.0003492019741433639
mel_spec_std_35,0.00034809811836723786
mel_spec_std_5,0.00034563745741468955
chroma_mean_4,0.00033331260292292046
mel_spec_std_58,0.0003332259424401464
mel_spec_mean_32,0.00032001297747607344
zcr_mean,0.00031744126785793214
mel_spec_std_19,0.0003168672826588588
mel_spec_std_112,0.0003067154649232999
mfcc_mean_1,0.00030096968989467806
mfcc_std_19,0.00029556024945609217
mfcc_mean_19,0.0002877076055809098
mel_spec_std_7,0.00028180666844448434
mel_spec_mean_2,0.0002760351586278452
mfcc_mean_3,0.00026559370928312876
mel_spec_mean_81,0.00025894810231979
mel_spec_std_6,0.00025555543203472194
mel_spec_std_41,0.00024998132031421583
mel_spec_std_3,0.00021402612052594063
spectral_bandwidth_mean,0.00020361932725367605
mfcc_mean_4,0.00018460158857904735
mel_spec_std_24,0.00017273552178063132
mel_spec_std_72,0.00015348171167076788
mfcc_mean_7,0.00014140645067037524
mfcc_mean_14,0.0001316084675322275
mel_spec_mean_86,0.00012443958391704629
mel_spec_mean_1,0.00010220139989617162
mel_spec_mean_6,0.0
mel_spec_mean_7,0.0
mel_spec_mean_8,0.0
mel_spec_mean_13,0.0
mel_spec_mean_15,0.0
mel_spec_mean_18,0.0
mel_spec_mean_19,0.0
mel_spec_mean_20,0.0
mel_spec_mean_21,0.0
mel_spec_mean_22,0.0
mel_spec_mean_23,0.0
mel_spec_mean_24,0.0
mel_spec_mean_25,0.0
mel_spec_mean_29,0.0
mel_spec_mean_33,0.0
mel_spec_mean_37,0.0
mel_spec_mean_38,0.0
mel_spec_mean_39,0.0
mel_spec_mean_41,0.0
mel_spec_mean_43,0.0
mel_spec_mean_45,0.0
mel_spec_mean_46,0.0
mel_spec_mean_48,0.0
mel_spec_mean_49,0.0
mel_spec_mean_51,0.0
mel_spec_mean_55,0.0
mel_spec_mean_56,0.0
mel_spec_mean_58,0.0
mel_spec_mean_62,0.0
mel_spec_mean_66,0.0
mel_spec_mean_69,0.0
mel_spec_mean_70,0.0
mel_spec_mean_76,0.0
mel_spec_mean_78,0.0
mel_spec_mean_79,0.0
mel_spec_mean_80,0.0
mel_spec_mean_82,0.0
mel_spec_mean_83,0.0
mel_spec_mean_84,0.0
mel_spec_mean_87,0.0
mel_spec_mean_88,0.0
mel_spec_mean_90,0.0
mel_spec_mean_92,0.0
mel_spec_mean_93,0.0
mel_spec_mean_94,0.0
mel_spec_mean_95,0.0
mel_spec_mean_96,0.0
mel_spec_mean_97,0.0
mel_spec_mean_98,0.0
mel_spec_mean_99,0.0
mel_spec_mean_100,0.0
mel_spec_mean_102,0.0
mel_spec_mean_103,0.0
mel_spec_mean_104,0.0
mel_spec_mean_105,0.0
mel_spec_mean_106,0.0
mel_spec_mean_108,0.0
mel_spec_mean_110,0.0
mel_spec_mean_111,0.0
mel_spec_mean_112,0.0
mel_spec_mean_113,0.0
mel_spec_mean_114,0.0
mel_spec_mean_115,0.0
mel_spec_mean_116,0.0
mel_spec_mean_117,0.0
mel_spec_mean_118,0.0
mel_spec_mean_119,0.0
mel_spec_mean_120,0.0
mel_spec_mean_121,0.0
mel_spec_mean_122,0.0
mel_spec_mean_123,0.0
mel_spec_mean_124,0.0
mel_spec_mean_125,0.0
mel_spec_mean_126,0.0
mel_spec_mean_127,0.0
mel_spec_std_2,0.0
mel_spec_std_4,0.0
mel_spec_std_11,0.0
mel_spec_std_13,0.0
mel_spec_std_15,0.0
mel_spec_std_18,0.0
mel_spec_std_20,0.0
mel_spec_std_21,0.0
mel_spec_std_22,0.0
mel_spec_std_25,0.0
mel_spec_std_26,0.0
mel_spec_std_29,0.0
mel_spec_std_31,0.0
mel_spec_std_33,0.0
mel_spec_std_36,0.0
mel_spec_std_42,0.0
mel_spec_std_43,0.0
mel_spec_std_44,0.0
mel_spec_std_47,0.0
mel_spec_std_48,0.0
mel_spec_std_49,0.0
mel_spec_std_51,0.0
mel_spec_std_52,0.0
mel_spec_std_53,0.0
mel_spec_std_54,0.0
mel_spec_std_55,0.0
mel_spec_std_56,0.0
mel_spec_std_59,0.0
mel_spec_std_61,0.0
mel_spec_std_62,0.0
mel_spec_std_63,0.0
mel_spec_std_64,0.0
mel_spec_std_67,0.0
mel_spec_std_69,0.0
mel_spec_std_71,0.0
mel_spec_std_73,0.0
mel_spec_std_74,0.0
mel_spec_std_76,0.0
mel_spec_std_77,0.0
mel_spec_std_79,0.0
mel_spec_std_80,0.0
mel_spec_std_82,0.0
mel_spec_std_84,0.0
mel_spec_std_85,0.0
mel_spec_std_87,0.0
mel_spec_std_92,0.0
mel_spec_std_95,0.0
mel_spec_std_96,0.0
mel_spec_std_97,0.0
mel_spec_std_98,0.0
mel_spec_std_99,0.0
mel_spec_std_100,0.0
mel_spec_std_101,0.0
mel_spec_std_102,0.0
mel_spec_std_106,0.0
mel_spec_std_107,0.0
mel_spec_std_108,0.0
mel_spec_std_109,0.0
mel_spec_std_111,0.0
mel_spec_std_113,0.0
mel_spec_std_114,0.0
mel_spec_std_117,0.0
mel_spec_std_118,0.0
mel_spec_std_119,0.0
mel_spec_std_120,0.0
mel_spec_std_121,0.0
mel_spec_std_122,0.0
mel_spec_std_123,0.0
mel_spec_std_124,0.0
mel_spec_std_125,0.0
