feature,importance
onset_rate,0.06462664443281038
mel_spec_mean_4,0.06269519842535433
mel_spec_mean_12,0.045331134163410496
mfcc_mean_10,0.01702619618003179
mel_spec_mean_13,0.016412105764959724
mel_spec_mean_18,0.015967994258290274
mfcc_mean_14,0.015843990292317364
rms_delta_mean,0.014633106781689114
mel_spec_mean_9,0.013985256869787752
mel_spec_mean_20,0.01369996076801055
mel_spec_mean_8,0.01236356724727648
mfcc_mean_16,0.011984692351321888
beat_count,0.01097283704367086
mel_spec_mean_19,0.009834714726182947
mfcc_mean_18,0.009520826023984089
mel_spec_std_6,0.008748429035721617
mel_spec_mean_31,0.007384240397284541
chroma_mean_5,0.006931242913048518
mel_spec_std_1,0.006922443878201183
mel_spec_std_0,0.006798621011933978
mel_spec_mean_118,0.006407646346186352
mfcc_mean_12,0.006234418261644551
mfcc_mean_6,0.005940649070637612
mfcc_std_15,0.005840742532857067
spectral_contrast_std_1,0.005463325499280235
mfcc_std_10,0.0046650435018920945
mel_spec_std_5,0.0040448898224098055
mel_spec_mean_15,0.0038530893964083246
mel_spec_mean_33,0.0034741424524163604
mfcc_mean_4,0.0034062018867985345
beat_regularity,0.003338633219731171
mel_spec_mean_111,0.0033173344555203436
spectral_contrast_std_3,0.0031184942210412
rms_std,0.003067835628728882
mel_spec_std_104,0.003016478964656931
mel_spec_std_82,0.003015527045282089
mel_spec_mean_3,0.0029654053121368233
chroma_mean_4,0.0029565183886391525
mel_spec_mean_1,0.0028056631556634863
mel_spec_mean_17,0.0028042646720802637
mel_spec_std_118,0.0027976270935298007
mel_spec_mean_11,0.002782326084673687
mfcc_std_12,0.0027433919112245576
mfcc_mean_19,0.002714240867378957
mfcc_mean_3,0.002690807483189722
mfcc_std_18,0.002681833436685526
mel_spec_mean_24,0.0026666809029419355
mel_spec_mean_0,0.0026335643664873428
mel_spec_std_87,0.0025810274380870897
mel_spec_std_26,0.0024081895343655594
chroma_mean_6,0.0023275424049194944
mel_spec_mean_23,0.0022890055987808255
mel_spec_std_13,0.00218491859845925
mfcc_mean_8,0.002097248463144843
mfcc_std_16,0.0017759649722866302
spectral_flatness_mean,0.0017135670777453477
mel_spec_std_22,0.0016393460129837864
