feature,importance
mel_spec_std_0,0.05564387865696167
chroma_std_0,0.03130295203008844
mfcc_std_5,0.02494467055427431
chroma_std_5,0.019378847237708854
mfcc_std_10,0.015473896066853345
mfcc_mean_13,0.012373136613303207
mfcc_std_3,0.011887077822373124
mel_spec_mean_12,0.011352262325929752
mfcc_mean_19,0.011183744657953156
rms_delta_std,0.010141810358036381
energy_end,0.009414607723651916
mfcc_mean_6,0.00830387878692647
spectral_centroid_std,0.008130267208152405
mel_spec_mean_53,0.0069686917043566676
rms_mean,0.006632103514885733
chroma_mean_1,0.006575381467972312
mfcc_std_17,0.006489412427710078
chroma_std_2,0.006255594534230141
mel_spec_std_78,0.005753934658221627
chroma_std_7,0.0054835099663454335
mfcc_std_18,0.005392498657470586
energy_middle,0.005014348946214373
mfcc_std_15,0.004934945714765239
mfcc_mean_8,0.004919084016725621
chroma_std_3,0.004397793853000355
mel_spec_mean_1,0.004380615341294348
mfcc_std_14,0.0043750824158819345
mfcc_mean_17,0.00430957259472979
tempo_0,0.0040981983423356875
mel_spec_mean_31,0.00408845529338282
mfcc_mean_15,0.004014307837105863
zcr_std,0.00388563807235934
spectral_contrast_std_5,0.003855029716275704
mel_spec_mean_0,0.0037696550810072896
mfcc_std_11,0.003764067797334913
mel_spec_std_72,0.003600557037650353
mfcc_mean_10,0.0035162376548846484
chroma_std_9,0.003417828210235609
chroma_mean_8,0.0033119148124507096
mfcc_mean_1,0.003241579639483833
chroma_mean_9,0.00303802016234411
mel_spec_std_126,0.0029641869220802266
beat_count,0.0027759431523977805
zcr_mean,0.0026719550193115916
mel_spec_std_74,0.002600968529321613
mel_spec_std_32,0.002479932438946043
mfcc_mean_4,0.002461882301090896
mel_spec_mean_16,0.002448439819616782
mel_spec_std_7,0.0023507405497372007
spectral_contrast_mean_1,0.00234445575929441
chroma_std_1,0.00233460181964007
rms_max,0.002248676030174569
onset_rate,0.0022386380519976404
mfcc_mean_16,0.0021886456856777393
mel_spec_mean_32,0.0021763898080084574
mel_spec_std_73,0.0021323245968294653
mfcc_std_16,0.002128918279226829
mel_spec_mean_50,0.002126594438172641
mel_spec_std_40,0.002100442053882086
mfcc_mean_18,0.002044825927355949
spectral_contrast_mean_0,0.002031722276715856
mel_spec_std_120,0.001936013057795585
mfcc_std_8,0.0018908238183931577
spectral_contrast_std_1,0.0018579689934109659
mel_spec_mean_5,0.0018325871569058005
mel_spec_mean_10,0.0018219633786113912
rms_delta_mean,0.001807240890965924
mfcc_mean_7,0.0017801421414997637
onset_strength_mean,0.00176612039234826
mel_spec_std_1,0.0017474945771251491
mel_spec_std_94,0.0017216696348408456
chroma_mean_3,0.0017165305841014252
rms_std,0.0017145078461974605
mel_spec_mean_64,0.001699384251055045
mel_spec_std_33,0.001652925884038124
energy_start,0.0016522735736387592
mfcc_std_19,0.0016465278861585958
mel_spec_mean_20,0.001634224706522302
spectral_contrast_std_3,0.0016153196594636049
mel_spec_std_30,0.0016082264324839548
mel_spec_mean_24,0.0015983230987005731
mel_spec_std_29,0.0015841829443020144
spectral_bandwidth_mean,0.001577112057583131
mel_spec_mean_27,0.0015651206133299952
spectral_bandwidth_std,0.0015285469700812185
mel_spec_mean_117,0.0015064616465995965
mel_spec_std_56,0.0014945706407650773
mel_spec_std_6,0.0014881901286601402
mel_spec_mean_17,0.0014825719575412178
mfcc_mean_11,0.0014626069694616591
mel_spec_mean_9,0.0014394894804342735
chroma_mean_10,0.0014038825134937132
mel_spec_std_114,0.0013875014547110641
spectral_contrast_mean_4,0.0013841473310955924
mel_spec_mean_58,0.001360925102958112
mel_spec_std_95,0.001354529518557942
mel_spec_mean_111,0.001350244347355171
spectral_contrast_mean_2,0.0013458584980038481
mel_spec_std_10,0.0013308219514482403
mel_spec_mean_22,0.001291559839118707
mel_spec_std_31,0.0012844409536330178
mel_spec_mean_4,0.0012797102046775558
mel_spec_std_14,0.0012686609565770207
mel_spec_std_76,0.0012481858705643827
chroma_std_6,0.0012260552234300015
mel_spec_mean_59,0.0012201302352108066
mel_spec_std_42,0.0012161106695940853
mfcc_mean_5,0.0012058313574472303
mel_spec_mean_47,0.0011944335603683986
spectral_flatness_mean,0.00118984498010759
mel_spec_std_59,0.0011850182833100284
mel_spec_std_45,0.0011738946602372778
mel_spec_mean_19,0.0011650558775119957
mel_spec_std_61,0.0011641681788148682
mel_spec_std_79,0.0011602530336826725
mel_spec_std_101,0.0011545651139740752
mel_spec_mean_18,0.0011540657434070426
spectral_contrast_mean_3,0.0011270058727460086
mfcc_mean_12,0.0011031813257165184
energy_increase_ratio,0.0010865398857822944
mel_spec_mean_7,0.0010602805070785398
chroma_mean_5,0.001035125633688051
mel_spec_std_11,0.0010302627857688973
mel_spec_mean_33,0.0010187912076964542
mel_spec_std_58,0.0010112942686426646
beat_regularity,0.001009200440100983
mel_spec_mean_28,0.0009809842377053529
dynamic_range,0.0009520434860673374
mel_spec_std_39,0.0009210496890025738
mel_spec_mean_15,0.0009160325238580784
mel_spec_mean_66,0.0008884348949466212
mfcc_std_7,0.0008789037298947129
mel_spec_mean_112,0.0008633687623260374
mel_spec_std_113,0.0008548144619020154
chroma_mean_6,0.000841692628496769
mfcc_mean_9,0.0008296620501500302
mel_spec_std_24,0.0008289406817648226
chroma_std_4,0.0008205012983769053
mel_spec_std_2,0.0008169377174587197
mel_spec_mean_87,0.0007989197088059234
mel_spec_std_89,0.0007823201239453064
mel_spec_std_48,0.0007815011555802876
mel_spec_mean_71,0.0007665138174097074
mfcc_std_6,0.0007662154544491447
spectral_contrast_std_2,0.0007659642355599842
mel_spec_mean_116,0.0007604321170658253
mel_spec_mean_109,0.0007580275782832712
mfcc_std_9,0.0007578507280789373
spectral_contrast_std_4,0.0007503301240796703
mel_spec_std_28,0.0007379524135714845
chroma_std_8,0.0007379186470509153
chroma_mean_0,0.0007180897422857656
mel_spec_std_5,0.0007139927886098666
mfcc_std_12,0.0007137685413119536
mel_spec_std_96,0.0007096084090991196
mel_spec_mean_51,0.0007051616658583205
mel_spec_mean_36,0.000689571514002118
spectral_rolloff_std,0.0006788128435521294
mfcc_mean_0,0.0006782508010039392
mel_spec_std_55,0.0006760637599938059
mel_spec_std_123,0.000672991537525343
mel_spec_std_64,0.0006716273719644361
mfcc_std_2,0.0006686986721036034
mel_spec_mean_2,0.00065973916647032
mel_spec_std_71,0.0006593174029084338
mel_spec_mean_63,0.0006379432967027872
mel_spec_std_117,0.0006210917611629427
onset_strength_std,0.0006150696979497636
mel_spec_std_51,0.0005935046180718268
mel_spec_mean_56,0.0005907838702678048
mfcc_mean_14,0.0005902822059616635
mel_spec_std_109,0.0005813468076782272
mel_spec_std_105,0.0005805631181080375
mel_spec_std_38,0.0005674078083891879
mfcc_std_4,0.0005649945988110522
mel_spec_std_23,0.0005607955673258132
spectral_contrast_std_6,0.0005414670807172749
chroma_mean_7,0.0005348439025548987
mel_spec_mean_43,0.0005344530433616608
mel_spec_mean_99,0.0005330622324361975
mel_spec_std_88,0.0005293833881416113
mel_spec_std_87,0.0005271197942276344
mel_spec_mean_6,0.0005161798823998878
mfcc_std_13,0.000507778138687794
mel_spec_std_13,0.0005025217499676675
mel_spec_mean_74,0.000501611844883935
mel_spec_std_110,0.00047841291269643265
mel_spec_mean_14,0.0004735372238236995
mel_spec_mean_102,0.0004567401623565422
mel_spec_mean_84,0.00044398897828367594
mel_spec_std_90,0.0004374636090773115
chroma_mean_11,0.0004317624656244115
mel_spec_std_125,0.00042328625084051615
mel_spec_mean_125,0.0004228677281765649
mfcc_std_1,0.00042004764987324723
spectral_centroid_mean,0.00041787398413661544
mel_spec_mean_113,0.00040549981096411897
spectral_contrast_std_0,0.00040087027866900346
mel_spec_std_92,0.00039224826992101565
spectral_contrast_mean_5,0.0003840479415422303
mel_spec_std_22,0.0003832333793744927
mfcc_std_0,0.0003664231859139193
mel_spec_std_36,0.00035234321763622005
mel_spec_mean_41,0.00033490344283209944
mel_spec_mean_115,0.00032633272889634365
spectral_contrast_mean_6,0.0003223200981792524
mel_spec_mean_67,0.0003172517539225827
mel_spec_std_25,0.0003124820288580717
mel_spec_std_115,0.00031239044334631735
mel_spec_std_20,0.0003117045023816537
mel_spec_std_16,0.0003049905336684722
mel_spec_std_93,0.00030164650135744864
mel_spec_mean_25,0.00029639541142017763
mel_spec_std_80,0.0002820139254394443
mel_spec_mean_11,0.00026887228442290626
mel_spec_mean_80,0.0002640124763292503
mel_spec_mean_55,0.00025707377084832996
mel_spec_mean_65,0.00025187624436450053
mfcc_mean_3,0.0002477911841003757
mel_spec_mean_97,0.00023801697533926895
mel_spec_std_111,0.0002371883683147548
mel_spec_std_44,0.00022780188220134228
